Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2022,4,California,All,Other/Unknown,All,All,All,All,,,,
2022,4,California,Medicare & Medicaid,All,All,All,All,All,702876,958673,234930,0.3342
2022,4,California,Medicare Only,All,All,All,All,All,1396548,1912696,345046,0.2471
2022,4,Colorado,All,All,All,Aged,All,All,283699,389956,39065,0.1377
2022,4,Colorado,All,All,All,All,0-64,All,26813,39331,8867,0.3307
2022,4,Colorado,All,All,All,All,65-74,All,159427,232610,23076,0.1447
2022,4,Colorado,All,All,All,All,75-84,All,92977,118833,12053,0.1296
2022,4,Colorado,All,All,All,All,85 and over,All,32560,39818,4206,0.1292
2022,4,Colorado,All,All,All,All,All,All,311777,430592,48202,0.1546
2022,4,Colorado,All,All,All,All,All,Rural,74708,108047,10335,0.1383
2022,4,Colorado,All,All,All,All,All,Unknown,,,,
2022,4,Colorado,All,All,All,All,All,Urban,236901,322249,37840,0.1597
2022,4,Colorado,All,All,All,Disabled,All,All,25601,37962,8535,0.3334
2022,4,Colorado,All,All,All,ESRD,All,All,2477,2675,602,0.243
2022,4,Colorado,All,All,Female,All,All,All,172718,228462,28760,0.1665
2022,4,Colorado,All,All,Male,All,All,All,139059,202131,19442,0.1398
2022,4,Colorado,All,American Indian/Alaska Native,All,All,All,All,803,1138,160,0.1993
2022,4,Colorado,All,Asian/Pacific Islander,All,All,All,All,4958,7804,662,0.1335
2022,4,Colorado,All,Black/African American,All,All,All,All,7011,10650,1281,0.1827
2022,4,Colorado,All,Hispanic,All,All,All,All,21923,35443,3535,0.1612
2022,4,Colorado,All,Non-Hispanic White,All,All,All,All,264949,358593,40619,0.1533
2022,4,Colorado,All,Other/Unknown,All,All,All,All,,,,
2022,4,Colorado,Medicare & Medicaid,All,All,All,All,All,47052,66443,11756,0.2499
2022,4,Colorado,Medicare Only,All,All,All,All,All,264725,364149,36446,0.1377
2022,4,Connecticut,All,All,All,Aged,All,All,199558,245621,31712,0.1589
2022,4,Connecticut,All,All,All,All,0-64,All,26027,34017,8936,0.3433
2022,4,Connecticut,All,All,All,All,65-74,All,87577,115596,15205,0.1736
2022,4,Connecticut,All,All,All,All,75-84,All,74214,86847,11133,0.15
2022,4,Connecticut,All,All,All,All,85 and over,All,39102,44504,5646,0.1444
2022,4,Connecticut,All,All,All,All,All,All,226920,280963,40920,0.1803
2022,4,Connecticut,All,All,All,All,All,Rural,9862,12403,1593,0.1615
2022,4,Connecticut,All,All,All,All,All,Unknown,,,,
2022,4,Connecticut,All,All,All,All,All,Urban,217019,268453,39324,0.1812
2022,4,Connecticut,All,All,All,Disabled,All,All,25052,32948,8694,0.347
2022,4,Connecticut,All,All,All,ESRD,All,All,2310,2395,514,0.2225
2022,4,Connecticut,All,All,Female,All,All,All,129801,156223,25089,0.1933
2022,4,Connecticut,All,All,Male,All,All,All,97119,124741,15831,0.163
2022,4,Connecticut,All,American Indian/Alaska Native,All,All,All,All,191,241,43,0.2251
2022,4,Connecticut,All,Asian/Pacific Islander,All,All,All,All,4241,6187,580,0.1368
2022,4,Connecticut,All,Black/African American,All,All,All,All,11060,15163,2211,0.1999
2022,4,Connecticut,All,Hispanic,All,All,All,All,11871,16276,2565,0.2161
2022,4,Connecticut,All,Non-Hispanic White,All,All,All,All,189294,229743,33733,0.1782
2022,4,Connecticut,All,Other/Unknown,All,All,All,All,,,,
2022,4,Connecticut,Medicare & Medicaid,All,All,All,All,All,58772,73082,14852,0.2527
2022,4,Connecticut,Medicare Only,All,All,All,All,All,168148,207881,26068,0.155
2022,4,Delaware,All,All,All,Aged,All,All,114106,137926,17018,0.1491
2022,4,Delaware,All,All,All,All,0-64,All,10107,13291,3742,0.3702
2022,4,Delaware,All,All,All,All,65-74,All,60887,76434,9759,0.1603
2022,4,Delaware,All,All,All,All,75-84,All,40690,47012,5814,0.1429
2022,4,Delaware,All,All,All,All,85 and over,All,13247,15210,1593,0.1203
2022,4,Delaware,All,All,All,All,All,All,124931,151947,20908,0.1674
2022,4,Delaware,All,All,All,All,All,Rural,40866,48230,5765,0.1411
2022,4,Delaware,All,All,All,All,All,Unknown,,,,
2022,4,Delaware,All,All,All,All,All,Urban,84019,103647,15135,0.1801
2022,4,Delaware,All,All,All,Disabled,All,All,9574,12717,3604,0.3764
2022,4,Delaware,All,All,All,ESRD,All,All,1251,1303,286,0.2286
2022,4,Delaware,All,All,Female,All,All,All,71532,84955,13055,0.1825
2022,4,Delaware,All,All,Male,All,All,All,53399,66992,7853,0.1471
2022,4,Delaware,All,American Indian/Alaska Native,All,All,All,All,52,59,,
2022,4,Delaware,All,Asian/Pacific Islander,All,All,All,All,1901,2685,338,0.1778
2022,4,Delaware,All,Black/African American,All,All,All,All,15291,19596,3143,0.2055
2022,4,Delaware,All,Hispanic,All,All,All,All,2568,3553,555,0.2161
2022,4,Delaware,All,Non-Hispanic White,All,All,All,All,100963,120842,16249,0.1609
2022,4,Delaware,All,Other/Unknown,All,All,All,All,,,,
2022,4,Delaware,Medicare & Medicaid,All,All,All,All,All,15288,19473,4251,0.2781
2022,4,Delaware,Medicare Only,All,All,All,All,All,109643,132474,16657,0.1519
2022,4,District Of Columbia,All,All,All,Aged,All,All,33118,45105,6623,0.2
2022,4,District Of Columbia,All,All,All,All,0-64,All,5286,7538,1769,0.3347
2022,4,District Of Columbia,All,All,All,All,65-74,All,16080,23264,3608,0.2244
2022,4,District Of Columbia,All,All,All,All,75-84,All,12141,15359,2302,0.1896
2022,4,District Of Columbia,All,All,All,All,85 and over,All,5381,6974,798,0.1483
2022,4,District Of Columbia,All,All,All,All,All,All,38888,53134,8477,0.218
2022,4,District Of Columbia,All,All,All,All,All,Rural,,,0,
2022,4,District Of Columbia,All,All,All,All,All,Unknown,,,,
2022,4,District Of Columbia,All,All,All,All,All,Urban,38886,53116,8477,0.218
2022,4,District Of Columbia,All,All,All,Disabled,All,All,4813,7040,1645,0.3418
2022,4,District Of Columbia,All,All,All,ESRD,All,All,957,989,209,0.2184
2022,4,District Of Columbia,All,All,Female,All,All,All,23423,30483,5335,0.2278
2022,4,District Of Columbia,All,All,Male,All,All,All,15465,22652,3142,0.2032
2022,4,District Of Columbia,All,American Indian/Alaska Native,All,All,All,All,,,,
2022,4,District Of Columbia,All,Asian/Pacific Islander,All,All,All,All,702,1116,118,0.1681
2022,4,District Of Columbia,All,Black/African American,All,All,All,All,20933,29191,4615,0.2205
2022,4,District Of Columbia,All,Hispanic,All,All,All,All,1599,2527,394,0.2464
2022,4,District Of Columbia,All,Non-Hispanic White,All,All,All,All,14020,18011,2977,0.2123
2022,4,District Of Columbia,All,Other/Unknown,All,All,All,All,,,,
2022,4,District Of Columbia,Medicare & Medicaid,All,All,All,All,All,14726,20258,3844,0.261
2022,4,District Of Columbia,Medicare Only,All,All,All,All,All,24162,32876,4633,0.1917
2022,4,Florida,All,All,All,Aged,All,All,1512725,1837960,183567,0.1213
2022,4,Florida,All,All,All,All,0-64,All,117627,165638,28091,0.2388
2022,4,Florida,All,All,All,All,65-74,All,724033,938158,93601,0.1293
2022,4,Florida,All,All,All,All,75-84,All,568822,653011,67321,0.1184
2022,4,Florida,All,All,All,All,85 and over,All,228613,255549,24258,0.1061
2022,4,Florida,All,All,All,All,All,All,1639095,2012356,213271,0.1301
2022,4,Florida,All,All,All,All,All,Rural,59449,76260,6880,0.1157
2022,4,Florida,All,All,All,All,All,Unknown,,,,
2022,4,Florida,All,All,All,All,All,Urban,1577130,1932050,206178,0.1307
2022,4,Florida,All,All,All,Disabled,All,All,110377,157762,26601,0.241
2022,4,Florida,All,All,All,ESRD,All,All,15993,16635,3103,0.194
2022,4,Florida,All,All,Female,All,All,All,922672,1101058,128061,0.1388
2022,4,Florida,All,All,Male,All,All,All,716423,911299,85210,0.1189
2022,4,Florida,All,American Indian/Alaska Native,All,All,All,All,996,1293,149,0.1496
2022,4,Florida,All,Asian/Pacific Islander,All,All,All,All,20766,29663,2437,0.1174
2022,4,Florida,All,Black/African American,All,All,All,All,92736,127837,11719,0.1264
2022,4,Florida,All,Hispanic,All,All,All,All,109680,148799,19444,0.1773
2022,4,Florida,All,Non-Hispanic White,All,All,All,All,1363923,1639282,172656,0.1266
2022,4,Florida,All,Other/Unknown,All,All,All,All,,,,
2022,4,Florida,Medicare & Medicaid,All,All,All,All,All,196437,249388,35105,0.1787
2022,4,Florida,Medicare Only,All,All,All,All,All,1442658,1762968,178166,0.1235
2022,4,Georgia,All,All,All,Aged,All,All,543454,690564,52592,0.0968
2022,4,Georgia,All,All,All,All,0-64,All,62323,90395,11783,0.1891
2022,4,Georgia,All,All,All,All,65-74,All,284755,381732,28891,0.1015
2022,4,Georgia,All,All,All,All,75-84,All,194533,231959,17956,0.0923
2022,4,Georgia,All,All,All,All,85 and over,All,68664,81373,6408,0.0933
2022,4,Georgia,All,All,All,All,All,All,610275,785459,65038,0.1066
2022,4,Georgia,All,All,All,All,All,Rural,119480,151581,10311,0.0863
2022,4,Georgia,All,All,All,All,All,Unknown,,,,
2022,4,Georgia,All,All,All,All,All,Urban,490375,633259,54695,0.1115
2022,4,Georgia,All,All,All,Disabled,All,All,56916,84424,11041,0.194
2022,4,Georgia,All,All,All,ESRD,All,All,9905,10471,1405,0.1418
2022,4,Georgia,All,All,Female,All,All,All,346564,431368,39810,0.1149
2022,4,Georgia,All,All,Male,All,All,All,263711,354091,25228,0.0957
2022,4,Georgia,All,American Indian/Alaska Native,All,All,All,All,275,359,34,0.1236
2022,4,Georgia,All,Asian/Pacific Islander,All,All,All,All,11045,16590,1228,0.1112
2022,4,Georgia,All,Black/African American,All,All,All,All,99001,140108,12315,0.1244
2022,4,Georgia,All,Hispanic,All,All,All,All,11246,18275,1240,0.1103
2022,4,Georgia,All,Non-Hispanic White,All,All,All,All,473408,589367,48535,0.1025
2022,4,Georgia,All,Other/Unknown,All,All,All,All,,,,
2022,4,Georgia,Medicare & Medicaid,All,All,All,All,All,90526,118838,14046,0.1552
2022,4,Georgia,Medicare Only,All,All,All,All,All,519749,666620,50992,0.0981
2022,4,Hawaii,All,All,All,Aged,All,All,70643,97788,14912,0.2111
2022,4,Hawaii,All,All,All,All,0-64,All,4495,7142,1657,0.3686
2022,4,Hawaii,All,All,All,All,65-74,All,34956,52373,7772,0.2223
2022,4,Hawaii,All,All,All,All,75-84,All,24984,31782,5037,0.2016
2022,4,Hawaii,All,All,All,All,85 and over,All,11519,14491,2364,0.2052
2022,4,Hawaii,All,All,All,All,All,All,75954,105788,16830,0.2216
2022,4,Hawaii,All,All,All,All,All,Rural,23646,34698,4558,0.1928
2022,4,Hawaii,All,All,All,All,All,Unknown,,,,
2022,4,Hawaii,All,All,All,All,All,Urban,52304,71034,12272,0.2346
2022,4,Hawaii,All,All,All,Disabled,All,All,3739,6290,1378,0.3685
2022,4,Hawaii,All,All,All,ESRD,All,All,1572,1710,540,0.3435
2022,4,Hawaii,All,All,Female,All,All,All,41859,55964,9707,0.2319
2022,4,Hawaii,All,All,Male,All,All,All,34095,49824,7123,0.2089
2022,4,Hawaii,All,American Indian/Alaska Native,All,All,All,All,82,112,23,0.2805
2022,4,Hawaii,All,Asian/Pacific Islander,All,All,All,All,36606,49473,7758,0.2119
2022,4,Hawaii,All,Black/African American,All,All,All,All,622,1180,158,0.254
2022,4,Hawaii,All,Hispanic,All,All,All,All,3803,5986,843,0.2217
2022,4,Hawaii,All,Non-Hispanic White,All,All,All,All,24318,34761,5817,0.2392
2022,4,Hawaii,All,Other/Unknown,All,All,All,All,,,,
2022,4,Hawaii,Medicare & Medicaid,All,All,All,All,All,7030,11224,1909,0.2716
2022,4,Hawaii,Medicare Only,All,All,All,All,All,68924,94564,14921,0.2165
2022,4,Idaho,All,All,All,Aged,All,All,116913,164526,8149,0.0697
2022,4,Idaho,All,All,All,All,0-64,All,13272,19998,2531,0.1907
2022,4,Idaho,All,All,All,All,65-74,All,63627,94999,4696,0.0738
2022,4,Idaho,All,All,All,All,75-84,All,40093,52714,2644,0.0659
2022,4,Idaho,All,All,All,All,85 and over,All,13711,17350,875,0.0638
2022,4,Idaho,All,All,All,All,All,All,130703,185061,10746,0.0822
2022,4,Idaho,All,All,All,All,All,Rural,53615,79380,4235,0.079
2022,4,Idaho,All,All,All,All,All,Unknown,,,,
2022,4,Idaho,All,All,All,All,All,Urban,77084,105654,6511,0.0845
2022,4,Idaho,All,All,All,Disabled,All,All,12810,19494,2425,0.1893
2022,4,Idaho,All,All,All,ESRD,All,All,980,1041,172,0.1755
2022,4,Idaho,All,All,Female,All,All,All,71331,95965,6310,0.0885
2022,4,Idaho,All,All,Male,All,All,All,59372,89096,4436,0.0747
2022,4,Idaho,All,American Indian/Alaska Native,All,All,All,All,954,1351,82,0.086
2022,4,Idaho,All,Asian/Pacific Islander,All,All,All,All,985,1510,68,0.069
2022,4,Idaho,All,Black/African American,All,All,All,All,311,485,39,0.1254
2022,4,Idaho,All,Hispanic,All,All,All,All,4123,6782,346,0.0839
2022,4,Idaho,All,Non-Hispanic White,All,All,All,All,120793,169784,9888,0.0819
2022,4,Idaho,All,Other/Unknown,All,All,All,All,,,,
2022,4,Idaho,Medicare & Medicaid,All,All,All,All,All,17707,25428,2709,0.153
2022,4,Idaho,Medicare Only,All,All,All,All,All,112996,159633,8037,0.0711
2022,4,Illinois,All,All,All,Aged,All,All,863187,1115677,97010,0.1124
2022,4,Illinois,All,All,All,All,0-64,All,91628,123862,23056,0.2516
2022,4,Illinois,All,All,All,All,65-74,All,436256,599441,50947,0.1168
2022,4,Illinois,All,All,All,All,75-84,All,304135,370555,33306,0.1095
2022,4,Illinois,All,All,All,All,85 and over,All,129616,152532,13961,0.1077
2022,4,Illinois,All,All,All,All,All,All,961635,1246390,121270,0.1261
2022,4,Illinois,All,All,All,All,All,Rural,173663,226369,13112,0.0755
2022,4,Illinois,All,All,All,All,All,Unknown,,,,
2022,4,Illinois,All,All,All,All,All,Urban,787751,1019553,108124,0.1373
2022,4,Illinois,All,All,All,Disabled,All,All,86454,118254,21979,0.2542
2022,4,Illinois,All,All,All,ESRD,All,All,11994,12460,2281,0.1902
2022,4,Illinois,All,All,Female,All,All,All,551081,692315,75028,0.1361
2022,4,Illinois,All,All,Male,All,All,All,410554,554075,46242,0.1126
2022,4,Illinois,All,American Indian/Alaska Native,All,All,All,All,346,436,56,0.1618
2022,4,Illinois,All,Asian/Pacific Islander,All,All,All,All,25420,35818,3227,0.1269
2022,4,Illinois,All,Black/African American,All,All,All,All,79675,107190,14026,0.176
2022,4,Illinois,All,Hispanic,All,All,All,All,47121,71211,7331,0.1556
2022,4,Illinois,All,Non-Hispanic White,All,All,All,All,780546,993131,92998,0.1191
2022,4,Illinois,All,Other/Unknown,All,All,All,All,,,,
2022,4,Illinois,Medicare & Medicaid,All,All,All,All,All,172488,214524,35120,0.2036
2022,4,Illinois,Medicare Only,All,All,All,All,All,789147,1031866,86150,0.1092
2022,4,Indiana,All,All,All,Aged,All,All,449608,573721,34001,0.0756
2022,4,Indiana,All,All,All,All,0-64,All,56233,78591,11464,0.2039
2022,4,Indiana,All,All,All,All,65-74,All,241017,325813,19447,0.0807
2022,4,Indiana,All,All,All,All,75-84,All,151255,181037,10630,0.0703
2022,4,Indiana,All,All,All,All,85 and over,All,60107,69656,4304,0.0716
2022,4,Indiana,All,All,All,All,All,All,508612,655098,45845,0.0901
2022,4,Indiana,All,All,All,All,All,Rural,144894,186716,11859,0.0818
2022,4,Indiana,All,All,All,All,All,Unknown,,,,
2022,4,Indiana,All,All,All,All,All,Urban,363505,468052,33964,0.0934
2022,4,Indiana,All,All,All,Disabled,All,All,53990,76045,11166,0.2068
2022,4,Indiana,All,All,All,ESRD,All,All,5014,5332,678,0.1352
2022,4,Indiana,All,All,Female,All,All,All,290779,362136,27862,0.0958
2022,4,Indiana,All,All,Male,All,All,All,217833,292962,17983,0.0826
2022,4,Indiana,All,American Indian/Alaska Native,All,All,All,All,201,261,28,0.1393
2022,4,Indiana,All,Asian/Pacific Islander,All,All,All,All,3541,5372,275,0.0777
2022,4,Indiana,All,Black/African American,All,All,All,All,22918,31727,2926,0.1277
2022,4,Indiana,All,Hispanic,All,All,All,All,7991,11921,892,0.1116
2022,4,Indiana,All,Non-Hispanic White,All,All,All,All,459926,586664,40460,0.088
2022,4,Indiana,All,Other/Unknown,All,All,All,All,,,,
2022,4,Indiana,Medicare & Medicaid,All,All,All,All,All,85204,108291,14290,0.1677
2022,4,Indiana,Medicare Only,All,All,All,All,All,423408,546807,31555,0.0745
2022,4,Iowa,All,All,All,Aged,All,All,287371,371883,15261,0.0531
2022,4,Iowa,All,All,All,All,0-64,All,25619,36491,4988,0.1947
2022,4,Iowa,All,All,All,All,65-74,All,151058,206498,8190,0.0542
2022,4,Iowa,All,All,All,All,75-84,All,95210,116721,4848,0.0509
2022,4,Iowa,All,All,All,All,85 and over,All,42331,49901,2380,0.0562
2022,4,Iowa,All,All,All,All,All,All,314218,409612,20406,0.0649
2022,4,Iowa,All,All,All,All,All,Rural,169915,223195,11303,0.0665
2022,4,Iowa,All,All,All,All,All,Unknown,,,,
2022,4,Iowa,All,All,All,All,All,Urban,144178,186243,9079,0.063
2022,4,Iowa,All,All,All,Disabled,All,All,24728,35444,4873,0.1971
2022,4,Iowa,All,All,All,ESRD,All,All,2119,2285,272,0.1284
2022,4,Iowa,All,All,Female,All,All,All,177996,224166,12334,0.0693
2022,4,Iowa,All,All,Male,All,All,All,136222,185446,8072,0.0593
2022,4,Iowa,All,American Indian/Alaska Native,All,All,All,All,307,415,32,0.1042
2022,4,Iowa,All,Asian/Pacific Islander,All,All,All,All,1688,2603,106,0.0628
2022,4,Iowa,All,Black/African American,All,All,All,All,3110,4566,303,0.0974
2022,4,Iowa,All,Hispanic,All,All,All,All,3061,4947,222,0.0725
2022,4,Iowa,All,Non-Hispanic White,All,All,All,All,298284,386229,19179,0.0643
2022,4,Iowa,All,Other/Unknown,All,All,All,All,,,,
2022,4,Iowa,Medicare & Medicaid,All,All,All,All,All,37463,49332,6552,0.1749
2022,4,Iowa,Medicare Only,All,All,All,All,All,276755,360280,13854,0.0501
2022,4,Kansas,All,All,All,Aged,All,All,252961,325861,18210,0.072
2022,4,Kansas,All,All,All,All,0-64,All,24631,33947,5140,0.2087
2022,4,Kansas,All,All,All,All,65-74,All,133823,182097,10138,0.0758
2022,4,Kansas,All,All,All,All,75-84,All,84157,102536,5864,0.0697
2022,4,Kansas,All,All,All,All,85 and over,All,36171,42438,2365,0.0654
2022,4,Kansas,All,All,All,All,All,All,278782,361019,23507,0.0843
2022,4,Kansas,All,All,All,All,All,Rural,131144,171354,10768,0.0821
2022,4,Kansas,All,All,All,All,All,Unknown,,,,
2022,4,Kansas,All,All,All,All,All,Urban,147299,189166,12699,0.0862
2022,4,Kansas,All,All,All,Disabled,All,All,23661,32858,4989,0.2109
2022,4,Kansas,All,All,All,ESRD,All,All,2160,2300,308,0.1426
2022,4,Kansas,All,All,Female,All,All,All,157810,198438,14264,0.0904
2022,4,Kansas,All,All,Male,All,All,All,120972,162581,9243,0.0764
2022,4,Kansas,All,American Indian/Alaska Native,All,All,All,All,1096,1457,105,0.0958
2022,4,Kansas,All,Asian/Pacific Islander,All,All,All,All,2368,3696,160,0.0676
2022,4,Kansas,All,Black/African American,All,All,All,All,6982,9881,726,0.104
2022,4,Kansas,All,Hispanic,All,All,All,All,7709,11585,676,0.0877
2022,4,Kansas,All,Non-Hispanic White,All,All,All,All,253977,325325,21235,0.0836
2022,4,Kansas,All,Other/Unknown,All,All,All,All,,,,
2022,4,Kansas,Medicare & Medicaid,All,All,All,All,All,31154,39137,5627,0.1806
2022,4,Kansas,Medicare Only,All,All,All,All,All,247628,321881,17880,0.0722
2022,4,Kentucky,All,All,All,Aged,All,All,289630,364780,22456,0.0775
2022,4,Kentucky,All,All,All,All,0-64,All,48125,66869,9767,0.203
2022,4,Kentucky,All,All,All,All,65-74,All,158196,207851,12895,0.0815
2022,4,Kentucky,All,All,All,All,75-84,All,96366,115528,6875,0.0713
2022,4,Kentucky,All,All,All,All,85 and over,All,36671,43018,2879,0.0785
2022,4,Kentucky,All,All,All,All,All,All,339358,433266,32416,0.0955
2022,4,Kentucky,All,All,All,All,All,Rural,166212,213788,17650,0.1062
2022,4,Kentucky,All,All,All,All,All,Unknown,,,,
2022,4,Kentucky,All,All,All,All,All,Urban,171843,217818,14592,0.0849
2022,4,Kentucky,All,All,All,Disabled,All,All,46841,65455,9599,0.2049
2022,4,Kentucky,All,All,All,ESRD,All,All,2887,3030,361,0.125
2022,4,Kentucky,All,All,Female,All,All,All,188895,230758,19638,0.104
2022,4,Kentucky,All,All,Male,All,All,All,150463,202508,12778,0.0849
2022,4,Kentucky,All,American Indian/Alaska Native,All,All,All,All,110,162,11,0.1
2022,4,Kentucky,All,Asian/Pacific Islander,All,All,All,All,1956,2988,113,0.0578
2022,4,Kentucky,All,Black/African American,All,All,All,All,13865,18893,1425,0.1028
2022,4,Kentucky,All,Hispanic,All,All,All,All,2399,3425,236,0.0984
2022,4,Kentucky,All,Non-Hispanic White,All,All,All,All,314403,398889,30043,0.0956
2022,4,Kentucky,All,Other/Unknown,All,All,All,All,,,,
2022,4,Kentucky,Medicare & Medicaid,All,All,All,All,All,67606,85259,11835,0.1751
2022,4,Kentucky,Medicare Only,All,All,All,All,All,271752,348006,20581,0.0757
2022,4,Louisiana,All,All,All,Aged,All,All,261768,328817,16117,0.0616
2022,4,Louisiana,All,All,All,All,0-64,All,39290,54737,5629,0.1433
2022,4,Louisiana,All,All,All,All,65-74,All,144114,188587,9290,0.0645
2022,4,Louisiana,All,All,All,All,75-84,All,87433,103921,5128,0.0587
2022,4,Louisiana,All,All,All,All,85 and over,All,32512,38623,1945,0.0598
2022,4,Louisiana,All,All,All,All,All,All,303349,385868,21992,0.0725
2022,4,Louisiana,All,All,All,All,All,Rural,69272,87899,4668,0.0674
2022,4,Louisiana,All,All,All,All,All,Unknown,,,,
2022,4,Louisiana,All,All,All,All,All,Urban,232280,295655,17138,0.0738
2022,4,Louisiana,All,All,All,Disabled,All,All,36808,52081,5325,0.1447
2022,4,Louisiana,All,All,All,ESRD,All,All,4773,4971,550,0.1152
2022,4,Louisiana,All,All,Female,All,All,All,171898,209845,13686,0.0796
2022,4,Louisiana,All,All,Male,All,All,All,131451,176023,8306,0.0632
2022,4,Louisiana,All,American Indian/Alaska Native,All,All,All,All,270,349,30,0.1111
2022,4,Louisiana,All,Asian/Pacific Islander,All,All,All,All,2347,3656,111,0.0473
2022,4,Louisiana,All,Black/African American,All,All,All,All,58128,78691,4973,0.0856
2022,4,Louisiana,All,Hispanic,All,All,All,All,5634,7851,493,0.0875
2022,4,Louisiana,All,Non-Hispanic White,All,All,All,All,230433,286531,15881,0.0689
2022,4,Louisiana,All,Other/Unknown,All,All,All,All,,,,
2022,4,Louisiana,Medicare & Medicaid,All,All,All,All,All,67955,87757,7591,0.1117
2022,4,Louisiana,Medicare Only,All,All,All,All,All,235394,298112,14401,0.0612
2022,4,Maine,All,All,All,Aged,All,All,87662,121800,9016,0.1028
2022,4,Maine,All,All,All,All,0-64,All,17437,25583,4709,0.2701
2022,4,Maine,All,All,All,All,65-74,All,40311,60287,4732,0.1174
2022,4,Maine,All,All,All,All,75-84,All,32409,42929,3084,0.0952
2022,4,Maine,All,All,All,All,85 and over,All,15363,19012,1266,0.0824
2022,4,Maine,All,All,All,All,All,All,105520,147811,13791,0.1307
2022,4,Maine,All,All,All,All,All,Rural,59594,83386,7438,0.1248
2022,4,Maine,All,All,All,All,All,Unknown,,,,
2022,4,Maine,All,All,All,All,All,Urban,45916,64388,6352,0.1383
2022,4,Maine,All,All,All,Disabled,All,All,17058,25176,4640,0.272
2022,4,Maine,All,All,All,ESRD,All,All,800,834,135,0.1688
2022,4,Maine,All,All,Female,All,All,All,59099,78454,8241,0.1394
2022,4,Maine,All,All,Male,All,All,All,46421,69356,5550,0.1196
2022,4,Maine,All,American Indian/Alaska Native,All,All,All,All,376,513,84,0.2234
2022,4,Maine,All,Asian/Pacific Islander,All,All,All,All,676,1079,59,0.0873
2022,4,Maine,All,Black/African American,All,All,All,All,495,790,71,0.1434
2022,4,Maine,All,Hispanic,All,All,All,All,660,980,119,0.1803
2022,4,Maine,All,Non-Hispanic White,All,All,All,All,99820,139348,12951,0.1297
2022,4,Maine,All,Other/Unknown,All,All,All,All,,,,
2022,4,Maine,Medicare & Medicaid,All,All,All,All,All,31133,41727,6186,0.1987
2022,4,Maine,Medicare Only,All,All,All,All,All,74387,106084,7605,0.1022
2022,4,Maryland,All,All,All,Aged,All,All,519142,658434,87213,0.168
2022,4,Maryland,All,All,All,All,0-64,All,61552,81218,20730,0.3368
2022,4,Maryland,All,All,All,All,65-74,All,264036,352005,47351,0.1793
2022,4,Maryland,All,All,All,All,75-84,All,187326,225776,30094,0.1607
2022,4,Maryland,All,All,All,All,85 and over,All,72027,84953,10598,0.1471
2022,4,Maryland,All,All,All,All,All,All,584941,743952,108773,0.186
2022,4,Maryland,All,All,All,All,All,Rural,35020,43299,4154,0.1186
2022,4,Maryland,All,All,All,All,All,Unknown,,,,
2022,4,Maryland,All,All,All,All,All,Urban,549870,700499,104612,0.1902
2022,4,Maryland,All,All,All,Disabled,All,All,58376,77798,20056,0.3436
2022,4,Maryland,All,All,All,ESRD,All,All,7423,7720,1504,0.2026
2022,4,Maryland,All,All,Female,All,All,All,344305,425201,69276,0.2012
2022,4,Maryland,All,All,Male,All,All,All,240636,318752,39497,0.1641
2022,4,Maryland,All,American Indian/Alaska Native,All,All,All,All,276,367,63,0.2283
2022,4,Maryland,All,Asian/Pacific Islander,All,All,All,All,21300,30150,4289,0.2014
2022,4,Maryland,All,Black/African American,All,All,All,All,129419,171877,25919,0.2003
2022,4,Maryland,All,Hispanic,All,All,All,All,14262,20949,2762,0.1937
2022,4,Maryland,All,Non-Hispanic White,All,All,All,All,398505,492106,71530,0.1795
2022,4,Maryland,All,Other/Unknown,All,All,All,All,,,,
2022,4,Maryland,Medicare & Medicaid,All,All,All,All,All,100620,128333,26407,0.2624
2022,4,Maryland,Medicare Only,All,All,All,All,All,484321,615620,82366,0.1701
2022,4,Massachusetts,All,All,All,Aged,All,All,570826,708256,121053,0.2121
2022,4,Massachusetts,All,All,All,All,0-64,All,86164,111081,37096,0.4305
2022,4,Massachusetts,All,All,All,All,65-74,All,279874,365535,64348,0.2299
2022,4,Massachusetts,All,All,All,All,75-84,All,208863,247156,42155,0.2018
2022,4,Massachusetts,All,All,All,All,85 and over,All,84908,98387,15215,0.1792
2022,4,Massachusetts,All,All,All,All,All,All,659809,822159,158814,0.2407
2022,4,Massachusetts,All,All,All,All,All,Rural,26171,33421,6283,0.2401
2022,4,Massachusetts,All,All,All,All,All,Unknown,,,,
2022,4,Massachusetts,All,All,All,All,All,Urban,633454,788345,152493,0.2407
2022,4,Massachusetts,All,All,All,Disabled,All,All,84430,109260,36632,0.4339
2022,4,Massachusetts,All,All,All,ESRD,All,All,4553,4643,1129,0.248
2022,4,Massachusetts,All,All,Female,All,All,All,378773,460106,97687,0.2579
2022,4,Massachusetts,All,All,Male,All,All,All,281036,362052,61127,0.2175
2022,4,Massachusetts,All,American Indian/Alaska Native,All,All,All,All,360,466,116,0.3222
2022,4,Massachusetts,All,Asian/Pacific Islander,All,All,All,All,12032,18214,2536,0.2108
2022,4,Massachusetts,All,Black/African American,All,All,All,All,23482,32165,5849,0.2491
